#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2026-03-09-11-09-03
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1773054748.091844	CNcKPB4PQ5csdBveu9	192.168.159.130	60852	172.236.180.15	123	udp	ntp	0.068155	0	48	SHR	T	F	0	Cd	0	0	1	76	-	17
1773054803.705907	C2UNSI2lF7zRlDnwfk	192.168.159.130	50537	192.168.159.2	53	udp	dns	0.169475	0	138	SHR	T	T	0	Cd	0	0	1	166	-	17
1773054803.707173	CQ4SlY2v4Q9iwy21Ga	192.168.159.130	59768	192.168.159.2	53	udp	dns	0.168201	0	90	SHR	T	T	0	Cd	0	0	1	118	-	17
1773054804.765942	CdHE7N2bJUXwN8S8Jf	192.168.159.130	52605	192.168.159.2	53	udp	dns	0.120462	0	141	SHR	T	T	0	Cd	0	0	1	169	-	17
1773054804.768428	CFCAYa4naRXCYWv531	192.168.159.130	38168	192.168.159.2	53	udp	dns	0.117970	0	117	SHR	T	T	0	Cd	0	0	1	145	-	17
1773054780.342077	CWdHhr2B5pRDjpQwK1	192.168.159.130	46423	172.236.180.15	123	udp	ntp	0.139016	0	48	SHR	T	F	0	Cd	0	0	1	76	-	17
1773054841.079374	C2igzH3Nd3ACd97unh	192.168.159.130	57436	151.101.209.91	443	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-	6
1773054841.225768	CQ5ioS3fVYvnZNxnZ8	192.168.159.130	57442	151.101.209.91	443	tcp	-	-	-	-	OTH	T	F	0	C	0	0	0	0	-	6
1773054841.273838	Cnxqv9J23FfrXgV11	192.168.159.130	57442	151.101.209.91	443	tcp	-	0.352297	0	4547	RSTO	T	F	0	^hCadCfR	1	40	12	5031	-	6
1773054549.483011	C2MTYz3dvsVM3hkzKk	192.168.159.130	44256	34.107.243.93	443	tcp	-	0.771703	0	1242	OTH	T	F	0	^hCad	0	0	8	1566	-	6
1773054840.904021	CChWL16UNgrNEZLug	192.168.159.130	58690	192.168.159.2	53	udp	dns	0.054788	0	157	SHR	T	T	0	Cd	0	0	1	185	-	17
1773054812.590616	CU1Evp22SUSkJp0NV2	192.168.159.130	47416	172.236.180.15	123	udp	ntp	0.152638	0	48	SHR	T	F	0	Cd	0	0	1	76	-	17
1773054844.841035	CIWSSO2KU49Exxrcr1	192.168.159.130	49958	172.236.180.15	123	udp	ntp	0.035675	0	48	SHR	T	F	0	Cd	0	0	1	76	-	17
1773054877.090540	CbpjzD1vlC6qQh47u1	192.168.159.130	40467	172.236.180.15	123	udp	ntp	0.035992	0	48	SHR	T	F	0	Cd	0	0	1	76	-	17
1773054877.247007	CtiWuL23jeARtMqQjc	fe80::7369:f86d:eec4:12fc	133	ff02::2	134	icmp	-	-	-	-	OTH	T	F	0	-	1	48	0	0	-	58
1773054909.356065	ChGGlN3Q1NC3kWnZE	192.168.159.130	33621	172.236.180.15	123	udp	ntp	0.058528	0	48	SHR	T	F	0	Cd	0	0	1	76	-	17
1773054941.591432	CKxlo03LOx061V8zyh	192.168.159.130	44843	172.236.180.15	123	udp	ntp	0.038319	0	48	SHR	T	F	0	Cd	0	0	1	76	-	17
1773054841.253511	CBp0to2OUjYgdOtcA1	192.168.159.130	57436	151.101.209.91	443	tcp	-	171.455826	0	2083	RSTO	T	F	0	^hCadCfR	1	40	20	2887	-	6
1773054973.848625	CJotm42j6W6FmMsbIh	192.168.159.130	55856	172.236.180.15	123	udp	ntp	0.047327	0	48	SHR	T	F	0	Cd	0	0	1	76	-	17
1773055006.091048	CrzwdR1hW8KgzCWnX4	192.168.159.130	40225	172.236.180.15	123	udp	ntp	0.154692	0	48	SHR	T	F	0	Cd	0	0	1	76	-	17
1773054803.968870	CWh4uW1PE44lBmDie7	192.168.159.130	37748	151.101.192.223	443	tcp	-	14.391045	0	2039755	OTH	T	F	0	^hCadCC	0	0	1485	2099159	-	6
1773055070.340585	CrEuVZ3buvzUEYylYh	192.168.159.130	39981	172.236.180.15	123	udp	ntp	0.191369	0	48	SHR	T	F	0	Cd	0	0	1	76	-	17
1773054850.275404	Cmd0Ik1StrIMA9WPle	192.168.159.130	44256	34.107.243.93	443	tcp	-	0.005125	0	24	OTH	T	F	0	^dCa	0	0	2	104	-	6
