#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2026-03-09-11-08-43
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1773055134.909513	CsOKHB3TRinjRG9QMl	192.168.159.130	54859	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.013000	40.81.94.65	1773054273.420882	-77656254.300988	1773055134.970686	1773055134.971001	0
1773055167.152575	CQ3bTxF9OnTn2LRB9	192.168.159.130	60272	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.013031	40.81.94.65	1773054273.420882	1820625597.835782	1773055167.210949	1773055167.210984	0
1773055199.441760	CsIjj71HTTdwr07pz7	192.168.159.130	44019	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.013077	40.81.94.65	1773054273.420882	-878936413.984318	1773055199.451208	1773055199.451230	0
1773055231.751985	CMv2Qu47UQcqMZqwah	192.168.159.130	44070	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.013107	40.81.94.65	1773054273.420882	1228335999.744531	1773055231.830796	1773055231.830818	0
1773055263.941989	C7fvKo1tHvryAo1Uwf	192.168.159.130	36324	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.013138	40.81.94.65	1773054273.420882	-1783567196.621244	1773055264.170859	1773055264.170876	0
1773055296.153857	CNkzRu3LuFuVHgaOU2	192.168.159.130	45875	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.013168	40.81.94.65	1773054273.420882	1991125982.681907	1773055296.171100	1773055296.171155	0
1773055360.678766	CItMKc3yvulGbjH8Ud	192.168.159.130	52977	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.012314	40.81.94.65	1773055310.782797	-593510359.127469	1773055360.570771	1773055360.570801	0
1773055424.926416	CqRAMx1v9xvclHOT8i	192.168.159.130	49124	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.012390	40.81.94.65	1773055310.782797	-769543664.070872	1773055425.131459	1773055425.131686	0
1773055457.267541	COtDcI1zKg3mpUkP6a	192.168.159.130	37321	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.012421	40.81.94.65	1773055310.782797	-1554184553.866281	1773055457.211047	1773055457.211166	0
1773055521.372112	C7YrG536N9cyz7Aox8	192.168.159.130	56314	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.012482	40.81.94.65	1773055310.782797	1665507255.959715	1773055521.541350	1773055521.541529	0
1773055553.930046	CJZQGk15MC78ct4H31	192.168.159.130	39801	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.012512	40.81.94.65	1773055310.782797	1536986741.198045	1773055553.765910	1773055553.765986	0
1773055618.140030	CsYVNh4FMx44NKcM6d	192.168.159.130	35720	172.236.180.15	123	4	4	4	1.000000	0.000000	0.056366	0.012589	40.81.94.65	1773055310.782797	719258008.661255	1773055618.376155	1773055618.376189	0
